Site,Latitude,Date,Year,Classcode,Amount,Stipes,Total,Distance,Area_m2,Species_Density,Dateordinal,Total_Count_Site,n_n1,pi_lnpi,species_presence
Broomtail Reef,32.694233,2015-10-10,2015,Southern Sea Palm >30,75,0.0,75.0,180.0,360.0,0.20833333333333334,735881,800.0,5550.0,-0.2219178388248391,True
Broomtail Reef,32.694233,2015-10-10,2015,Woody Kelp,60,0.0,60.0,180.0,360.0,0.16666666666666666,735881,800.0,3540.0,-0.19427003740843699,True
Broomtail Reef,32.694233,2017-10-07,2017,Giant Kelp,20,164.0,164.0,570.0,1140.0,0.14385964912280702,736609,747.0,26732.0,-0.33287362275584137,True
Broomtail Reef,32.694233,2017-10-07,2017,Laminaria Spp,301,0.0,301.0,72.0,144.0,2.0902777777777777,736609,747.0,90300.0,-0.36625894382271273,True
Broomtail Reef,32.694233,2017-10-07,2017,Sargassum Horneri,0,0.0,0.0,180.0,360.0,0.0,736609,747.0,-0.0,,False
Broomtail Reef,32.694233,2017-10-07,2017,Southern Sea Palm >30,253,0.0,253.0,151.0,302.0,0.8377483443708609,736609,747.0,63756.0,-0.36668935902348077,True
Broomtail Reef,32.694233,2017-10-07,2017,Woody Kelp,29,0.0,29.0,180.0,360.0,0.08055555555555556,736609,747.0,812.0,-0.12612357603647115,True
Broomtail Reef,32.694233,2018-11-03,2018,Giant Kelp,8,73.0,73.0,330.0,660.0,0.11060606060606061,737001,603.0,5256.0,-0.25561594719278935,True
Broomtail Reef,32.694233,2018-11-03,2018,Oar Kelp,364,0.0,364.0,65.9,131.8,2.761760242792109,737001,603.0,132132.0,-0.3046995883730048,True
Broomtail Reef,32.694233,2018-11-03,2018,Sargassum Horneri,0,0.0,0.0,180.0,360.0,0.0,737001,603.0,-0.0,,False
Broomtail Reef,32.694233,2018-11-03,2018,Southern Sea Palm <30,15,0.0,15.0,180.0,360.0,0.041666666666666664,737001,603.0,210.0,-0.09188723869713869,True
Broomtail Reef,32.694233,2018-11-03,2018,Southern Sea Palm >30,96,0.0,96.0,180.0,360.0,0.26666666666666666,737001,603.0,9120.0,-0.292548299344772,True
Broomtail Reef,32.694233,2018-11-03,2018,Woody Kelp,55,0.0,55.0,180.0,360.0,0.1527777777777778,737001,603.0,2970.0,-0.21841147700200547,True
Broomtail Reef,32.694233,2019-09-21,2019,Giant Kelp,2,5.0,5.0,210.0,420.0,0.011904761904761904,737323,573.0,20.0,-0.0413738900897089,True
Broomtail Reef,32.694233,2019-09-21,2019,Oar Kelp,341,0.0,341.0,75.2,150.4,2.267287234042553,737323,573.0,115940.0,-0.3088658021746021,True
Broomtail Reef,32.694233,2019-09-21,2019,Sargassum Horneri,3,0.0,3.0,180.0,360.0,0.008333333333333333,737323,573.0,6.0,-0.02749881375940644,True
Broomtail Reef,32.694233,2019-09-21,2019,Southern Sea Palm <30,24,0.0,24.0,180.0,360.0,0.06666666666666667,737323,573.0,552.0,-0.13289348215148875,True
Broomtail Reef,32.694233,2019-09-21,2019,Southern Sea Palm >30,116,0.0,116.0,177.6,355.2,0.32657657657657657,737323,573.0,13340.0,-0.32336174689454017,True
Broomtail Reef,32.694233,2019-09-21,2019,Woody Kelp,84,0.0,84.0,175.0,350.0,0.24,737323,573.0,6972.0,-0.28147607172984257,True
Broomtail Reef,32.694233,2020-08-15,2020,Giant Kelp,2,10.0,10.0,210.0,420.0,0.023809523809523808,737652,658.0,90.0,-0.0636264413120254,True
Broomtail Reef,32.694233,2020-08-15,2020,Oar Kelp,337,0.0,337.0,74.0,148.0,2.277027027027027,737652,658.0,113232.0,-0.34269622238280545,True
Broomtail Reef,32.694233,2020-08-15,2020,Sargassum Horneri,0,0.0,0.0,180.0,360.0,0.0,737652,658.0,-0.0,,False
Broomtail Reef,32.694233,2020-08-15,2020,Southern Sea Palm <30,65,0.0,65.0,175.4,350.8,0.18529076396807298,737652,658.0,4160.0,-0.2286673981655459,True
Broomtail Reef,32.694233,2020-08-15,2020,Southern Sea Palm >30,209,0.0,209.0,154.9,309.8,0.6746287927695287,737652,658.0,43472.0,-0.3642795926844161,True
Broomtail Reef,32.694233,2020-08-15,2020,Woody Kelp,37,0.0,37.0,180.0,360.0,0.10277777777777777,737652,658.0,1332.0,-0.1618489660960493,True
Broomtail Reef,32.694233,2021-09-19,2021,Giant Kelp,0,0.0,0.0,180.0,360.0,0.0,738052,623.0,-0.0,,False
Broomtail Reef,32.694233,2021-09-19,2021,Oar Kelp,308,0.0,308.0,135.6,271.2,1.1356932153392332,738052,623.0,94556.0,-0.3482658019754007,True
Broomtail Reef,32.694233,2021-09-19,2021,Sargassum Horneri,0,0.0,0.0,180.0,360.0,0.0,738052,623.0,-0.0,,False
Broomtail Reef,32.694233,2021-09-19,2021,Southern Sea Palm <30,10,0.0,10.0,180.0,360.0,0.027777777777777776,738052,623.0,90.0,-0.06632361839154746,True
Broomtail Reef,32.694233,2021-09-19,2021,Southern Sea Palm >30,178,0.0,178.0,167.6,335.2,0.5310262529832935,738052,623.0,31506.0,-0.3579322767129623,True
Broomtail Reef,32.694233,2021-09-19,2021,Woody Kelp,127,0.0,127.0,168.5,337.0,0.3768545994065282,738052,623.0,16002.0,-0.3241984717588531,True
Broomtail Reef,32.694233,2022-09-18,2022,Giant Kelp,0,0.0,0.0,180.0,360.0,0.0,738416,566.0,-0.0,,False
Broomtail Reef,32.694233,2022-09-18,2022,No Blade Kelp,0,0.0,0.0,180.0,360.0,0.0,738416,566.0,-0.0,,False
Broomtail Reef,32.694233,2022-09-18,2022,Oar Kelp,288,0.0,288.0,138.1,276.2,1.0427226647356989,738416,566.0,82656.0,-0.34378529371619126,True
Broomtail Reef,32.694233,2022-09-18,2022,Sargassum Horneri,0,0.0,0.0,180.0,360.0,0.0,738416,566.0,-0.0,,False
Broomtail Reef,32.694233,2022-09-18,2022,Southern Sea Palm <30,13,0.0,13.0,180.0,360.0,0.03611111111111111,738416,566.0,156.0,-0.08667381867427809,True
Broomtail Reef,32.694233,2022-09-18,2022,Southern Sea Palm >30,174,0.0,174.0,180.0,360.0,0.48333333333333334,738416,566.0,30102.0,-0.36261439495410913,True
Broomtail Reef,32.694233,2022-09-18,2022,Woody Kelp,91,0.0,91.0,180.0,360.0,0.25277777777777777,738416,566.0,8190.0,-0.2938583852004528,True
Broomtail Reef,32.694233,2023-09-30,2023,Giant Kelp,0,0.0,0.0,180.0,360.0,0.0,738793,496.0,-0.0,,False
Broomtail Reef,32.694233,2023-09-30,2023,No Blade Kelp,1,0.0,1.0,180.0,360.0,0.002777777777777778,738793,496.0,0.0,-0.012513257916784128,True
Broomtail Reef,32.694233,2023-09-30,2023,Oar Kelp,283,0.0,283.0,117.0,234.0,1.2094017094017093,738793,496.0,79806.0,-0.32016031296394803,True
Broomtail Reef,32.694233,2023-09-30,2023,Sargassum Horneri,0,0.0,0.0,180.0,360.0,0.0,738793,496.0,-0.0,,False
Broomtail Reef,32.694233,2023-09-30,2023,Southern Sea Palm <30,5,0.0,5.0,180.0,360.0,0.013888888888888888,738793,496.0,20.0,-0.04634211707954463,True
Broomtail Reef,32.694233,2023-09-30,2023,Southern Sea Palm >30,20,0.0,20.0,180.0,360.0,0.05555555555555555,738793,496.0,380.0,-0.12946950214398936,True
Broomtail Reef,32.694233,2023-09-30,2023,Woody Kelp,187,0.0,187.0,176.0,352.0,0.53125,738793,496.0,34782.0,-0.36776690916482613,True
Broomtail Reef,32.694233,2024-10-20,2024,Giant Kelp,0,0.0,0.0,180.0,360.0,0.0,739179,592.0,-0.0,,False
Broomtail Reef,32.694233,2024-10-20,2024,No Blade Kelp,1,0.0,1.0,180.0,360.0,0.002777777777777778,739179,592.0,0.0,-0.010782950396763523,True
Broomtail Reef,32.694233,2024-10-20,2024,Oar Kelp,308,0.0,308.0,88.1,176.2,1.7480136208853576,739179,592.0,94556.0,-0.3399481594398865,True
Broomtail Reef,32.694233,2024-10-20,2024,Sargassum Horneri,0,0.0,0.0,180.0,360.0,0.0,739179,592.0,-0.0,,False
Broomtail Reef,32.694233,2024-10-20,2024,Southern Sea Palm <30,20,0.0,20.0,180.0,360.0,0.05555555555555555,739179,592.0,380.0,-0.11445183653141942,True
Broomtail Reef,32.694233,2024-10-20,2024,Southern Sea Palm >30,68,0.0,68.0,180.0,360.0,0.18888888888888888,739179,592.0,4556.0,-0.24856744462861002,True
Broomtail Reef,32.694233,2024-10-20,2024,Woody Kelp,195,0.0,195.0,167.7,335.4,0.5813953488372093,739179,592.0,37830.0,-0.3657920268284637,True
Bushings,33.31786,2017-10-28,2017,Giant Kelp,194,1135.0,1135.0,2253.0,4506.0,0.25188637372392364,736630,1377.0,1287090.0,-0.1593076511277613,True
Bushings,33.31786,2017-10-28,2017,Laminaria Spp,16,0.0,16.0,180.0,360.0,0.044444444444444446,736630,1377.0,240.0,-0.051765563125506155,True
Bushings,33.31786,2017-10-28,2017,Sargassum Horneri,20,0.0,20.0,180.0,360.0,0.05555555555555555,736630,1377.0,380.0,-0.061465943720764915,True
Bushings,33.31786,2017-10-28,2017,Southern Sea Palm >30,206,0.0,206.0,156.0,312.0,0.6602564102564102,736630,1377.0,42230.0,-0.28420913868369585,True
Bushings,33.31786,2017-10-28,2017,Woody Kelp,0,0.0,0.0,180.0,360.0,0.0,736630,1377.0,-0.0,,False
Bushings,33.31786,2018-10-20,2018,Feather Boa Kelp,1,3.0,3.0,180.0,360.0,0.008333333333333333,736987,570.0,6.0,-0.027615916169265717,True
Bushings,33.31786,2018-10-20,2018,Giant Kelp,77,495.0,495.0,1560.0,3120.0,0.15865384615384615,736987,570.0,244530.0,-0.12251562480465476,True
Bushings,33.31786,2018-10-20,2018,Oar Kelp,0,0.0,0.0,180.0,360.0,0.0,736987,570.0,-0.0,,False
Bushings,33.31786,2018-10-20,2018,Sargassum Horneri,0,0.0,0.0,180.0,360.0,0.0,736987,570.0,-0.0,,False
Bushings,33.31786,2018-10-20,2018,Southern Sea Palm <30,53,0.0,53.0,180.0,360.0,0.14722222222222223,736987,570.0,2756.0,-0.22086536088711076,True
Bushings,33.31786,2018-10-20,2018,Southern Sea Palm >30,19,0.0,19.0,180.0,360.0,0.05277777777777778,736987,570.0,342.0,-0.11337324605540518,True
Bushings,33.31786,2018-10-20,2018,Woody Kelp,0,0.0,0.0,180.0,360.0,0.0,736987,570.0,-0.0,,False
Bushings,33.31786,2019-11-23,2019,Feather Boa Kelp,0,0.0,0.0,180.0,360.0,0.0,737386,1048.0,-0.0,,False
Bushings,33.31786,2019-11-23,2019,Giant Kelp,153,956.0,956.0,2070.0,4140.0,0.23091787439613526,737386,1048.0,912980.0,-0.08381506674530952,True
Bushings,33.31786,2019-11-23,2019,Oar Kelp,7,0.0,7.0,180.0,360.0,0.019444444444444445,737386,1048.0,42.0,-0.033455249056087516,True
Bushings,33.31786,2019-11-23,2019,Sargassum Horneri,59,0.0,59.0,169.0,338.0,0.17455621301775148,737386,1048.0,3422.0,-0.1619742212190275,True
Bushings,33.31786,2019-11-23,2019,Southern Sea Palm <30,19,0.0,19.0,180.0,360.0,0.05277777777777778,737386,1048.0,342.0,-0.0727040055616187,True
Bushings,33.31786,2019-11-23,2019,Southern Sea Palm >30,7,0.0,7.0,180.0,360.0,0.019444444444444445,737386,1048.0,42.0,-0.033455249056087516,True
Bushings,33.31786,2019-11-23,2019,Woody Kelp,0,0.0,0.0,180.0,360.0,0.0,737386,1048.0,-0.0,,False
Bushings,33.31786,2021-11-06,2021,Feather Boa Kelp,0,0.0,0.0,180.0,360.0,0.0,738100,1339.0,-0.0,,False
Bushings,33.31786,2021-11-06,2021,Giant Kelp,64,1267.0,1267.0,1620.0,3240.0,0.3910493827160494,738100,1339.0,1604022.0,-0.052299153490539485,True
Bushings,33.31786,2021-11-06,2021,Oar Kelp,7,0.0,7.0,180.0,360.0,0.019444444444444445,738100,1339.0,42.0,-0.027465554426027647,True
Bushings,33.31786,2021-11-06,2021,Sargassum Horneri,0,0.0,0.0,180.0,360.0,0.0,738100,1339.0,-0.0,,False
Bushings,33.31786,2021-11-06,2021,Southern Sea Palm <30,19,0.0,19.0,180.0,360.0,0.05277777777777778,738100,1339.0,342.0,-0.06038054366241218,True
Bushings,33.31786,2021-11-06,2021,Southern Sea Palm >30,38,0.0,38.0,180.0,360.0,0.10555555555555556,738100,1339.0,1406.0,-0.10108999482200291,True
Bushings,33.31786,2021-11-06,2021,Woody Kelp,8,0.0,8.0,180.0,360.0,0.022222222222222223,738100,1339.0,56.0,-0.030591407342860866,True
Bushings,33.31786,2022-11-05,2022,Feather Boa Kelp,0,0.0,0.0,180.0,360.0,0.0,738464,358.0,-0.0,,False
Bushings,33.31786,2022-11-05,2022,Giant Kelp,89,224.0,224.0,990.0,1980.0,0.11313131313131314,738464,358.0,49952.0,-0.29338176910119534,True
Bushings,33.31786,2022-11-05,2022,Oar Kelp,124,0.0,124.0,180.0,360.0,0.34444444444444444,738464,358.0,15252.0,-0.36723792228676616,True
Bushings,33.31786,2022-11-05,2022,Sargassum Horneri,3,0.0,3.0,180.0,360.0,0.008333333333333333,738464,358.0,6.0,-0.04007196115418372,True
Bushings,33.31786,2022-11-05,2022,Southern Sea Palm <30,2,0.0,2.0,180.0,360.0,0.005555555555555556,738464,358.0,2.0,-0.0289798089711774,True
Bushings,33.31786,2022-11-05,2022,Southern Sea Palm >30,5,0.0,5.0,180.0,360.0,0.013888888888888888,738464,358.0,20.0,-0.05965216583752234,True
Bushings,33.31786,2022-11-05,2022,Woody Kelp,0,0.0,0.0,180.0,360.0,0.0,738464,358.0,-0.0,,False
Bushings,33.31786,2024-08-01,2024,Feather Boa Kelp,1,1.0,1.0,180.0,360.0,0.002777777777777778,739099,787.0,0.0,-0.008472971090746384,True
Bushings,33.31786,2024-08-01,2024,Giant Kelp,51,627.0,627.0,1110.0,2220.0,0.28243243243243243,739099,787.0,392502.0,-0.18107449908623954,True
Bushings,33.31786,2024-08-01,2024,Oar Kelp,101,0.0,101.0,171.2,342.4,0.2949766355140187,739099,787.0,10100.0,-0.2634865068477643,True
Bushings,33.31786,2024-08-01,2024,Sargassum Horneri,1,0.0,1.0,180.0,360.0,0.002777777777777778,739099,787.0,0.0,-0.008472971090746384,True
Bushings,33.31786,2024-08-01,2024,Southern Sea Palm <30,38,0.0,38.0,180.0,360.0,0.10555555555555556,739099,787.0,1406.0,-0.14633341724302243,True
Bushings,33.31786,2024-08-01,2024,Southern Sea Palm >30,19,0.0,19.0,180.0,360.0,0.05277777777777778,739099,787.0,342.0,-0.08990088451812997,True
Bushings,33.31786,2024-08-01,2024,Woody Kelp,0,0.0,0.0,180.0,360.0,0.0,739099,787.0,-0.0,,False
Carmel River,36.539082,2007-06-16,2007,Bull Kelp,1,0.0,1.0,180.0,360.0,0.002777777777777778,732843,1154.0,0.0,-0.006110042848412517,True
Carmel River,36.539082,2007-06-16,2007,Giant Kelp,128,1128.0,1128.0,1575.0,3150.0,0.3580952380952381,732843,1154.0,1271256.0,-0.02227459352801205,True
Carmel River,36.539082,2007-06-16,2007,Laminaria Spp,12,0.0,12.0,180.0,360.0,0.03333333333333333,732843,1154.0,132.0,-0.04748093030100566,True
Carmel River,36.539082,2007-06-16,2007,Southern Sea Palm >30,5,0.0,5.0,180.0,360.0,0.013888888888888888,732843,1154.0,20.0,-0.023576913061672203,True
Carmel River,36.539082,2007-06-16,2007,Woody Kelp,8,0.0,8.0,180.0,360.0,0.022222222222222223,732843,1154.0,56.0,-0.034464803503557774,True
Carmel River,36.539082,2008-06-21,2008,Bull Kelp,3,0.0,3.0,180.0,360.0,0.008333333333333333,733214,818.0,6.0,-0.020568154210029232,True
Carmel River,36.539082,2008-06-21,2008,Giant Kelp,115,792.0,792.0,1710.0,3420.0,0.23157894736842105,733214,818.0,626472.0,-0.03127426439162637,True
Carmel River,36.539082,2008-06-21,2008,Laminaria Spp,22,0.0,22.0,180.0,360.0,0.06111111111111111,733214,818.0,462.0,-0.09724698952491134,True
Carmel River,36.539082,2008-06-21,2008,Southern Sea Palm >30,0,0.0,0.0,180.0,360.0,0.0,733214,818.0,-0.0,,False
Carmel River,36.539082,2008-06-21,2008,Woody Kelp,1,0.0,1.0,180.0,360.0,0.002777777777777778,733214,818.0,0.0,-0.008199098211005803,True
Carmel River,36.539082,2009-08-01,2009,Bull Kelp,0,0.0,0.0,180.0,360.0,0.0,733620,1068.0,-0.0,,False
Carmel River,36.539082,2009-08-01,2009,Giant Kelp,74,1028.0,1028.0,1680.0,3360.0,0.305952380952381,733620,1068.0,1055756.0,-0.03674288910409227,True
Carmel River,36.539082,2009-08-01,2009,Laminaria Spp,14,0.0,14.0,180.0,360.0,0.03888888888888889,733620,1068.0,182.0,-0.05681910080399658,True
Carmel River,36.539082,2009-08-01,2009,Southern Sea Palm >30,0,0.0,0.0,180.0,360.0,0.0,733620,1068.0,-0.0,,False
Carmel River,36.539082,2009-08-01,2009,Woody Kelp,26,0.0,26.0,180.0,360.0,0.07222222222222222,733620,1068.0,650.0,-0.09045094430614711,True
Carmel River,36.539082,2010-06-05,2010,Bull Kelp,2,0.0,2.0,180.0,360.0,0.005555555555555556,733928,573.0,2.0,-0.01974777848570609,True
Carmel River,36.539082,2010-06-05,2010,Giant Kelp,42,561.0,561.0,930.0,1860.0,0.3016129032258065,733928,573.0,314160.0,-0.02072156907283818,True
Carmel River,36.539082,2010-06-05,2010,Laminaria Spp,3,0.0,3.0,180.0,360.0,0.008333333333333333,733928,573.0,6.0,-0.02749881375940644,True
Carmel River,36.539082,2010-06-05,2010,Southern Sea Palm >30,0,0.0,0.0,180.0,360.0,0.0,733928,573.0,-0.0,,False
Carmel River,36.539082,2010-06-05,2010,Woody Kelp,7,0.0,7.0,180.0,360.0,0.019444444444444445,733928,573.0,42.0,-0.05381296504994063,True
Carmel River,36.539082,2011-08-06,2011,Bull Kelp,2,0.0,2.0,180.0,360.0,0.005555555555555556,734355,985.0,2.0,-0.012587806011395216,True
Carmel River,36.539082,2011-08-06,2011,Giant Kelp,73,959.0,959.0,1470.0,2940.0,0.3261904761904762,734355,985.0,918722.0,-0.02604445997037159,True
Carmel River,36.539082,2011-08-06,2011,Laminaria Spp,9,0.0,9.0,180.0,360.0,0.025,734355,985.0,72.0,-0.04290228789291657,True
Carmel River,36.539082,2011-08-06,2011,Southern Sea Palm >30,1,0.0,1.0,180.0,360.0,0.002777777777777778,734355,985.0,0.0,-0.0069976057270782635,True
Carmel River,36.539082,2011-08-06,2011,Woody Kelp,14,0.0,14.0,180.0,360.0,0.03888888888888889,734355,985.0,182.0,-0.060457035900300125,True
Carmel River,36.539082,2012-10-13,2012,Bull Kelp,0,0.0,0.0,180.0,360.0,0.0,734789,538.0,-0.0,,False
Carmel River,36.539082,2012-10-13,2012,Giant Kelp,49,511.0,511.0,960.0,1920.0,0.26614583333333336,734789,538.0,260610.0,-0.04890495101966333,True
Carmel River,36.539082,2012-10-13,2012,Laminaria Spp,0,0.0,0.0,180.0,360.0,0.0,734789,538.0,-0.0,,False
Carmel River,36.539082,2012-10-13,2012,Southern Sea Palm >30,5,0.0,5.0,180.0,360.0,0.013888888888888888,734789,538.0,20.0,-0.04347974579672569,True
Carmel River,36.539082,2012-10-13,2012,Woody Kelp,22,0.0,22.0,180.0,360.0,0.06111111111111111,734789,538.0,462.0,-0.13072482221129425,True
Carmel River,36.539082,2013-08-17,2013,Bull Kelp,0,0.0,0.0,150.0,300.0,0.0,735097,570.0,-0.0,,False
Carmel River,36.539082,2013-08-17,2013,Giant Kelp,41,561.0,561.0,870.0,1740.0,0.32241379310344825,735097,570.0,314160.0,-0.015664158643174837,True
Carmel River,36.539082,2013-08-17,2013,Laminaria Spp,0,0.0,0.0,150.0,300.0,0.0,735097,570.0,-0.0,,False
Carmel River,36.539082,2013-08-17,2013,Southern Sea Palm >30,0,0.0,0.0,150.0,300.0,0.0,735097,570.0,-0.0,,False
Carmel River,36.539082,2013-08-17,2013,Woody Kelp,9,0.0,9.0,150.0,300.0,0.03,735097,570.0,72.0,-0.06550123868672172,True
Carmel River,36.539082,2014-08-23,2014,Bull Kelp,0,0.0,0.0,180.0,360.0,0.0,735468,904.0,-0.0,,False
Carmel River,36.539082,2014-08-23,2014,Giant Kelp,22,899.0,899.0,630.0,1260.0,0.7134920634920635,735468,904.0,807302.0,-0.005515649339137254,True
Carmel River,36.539082,2014-08-23,2014,Laminaria Spp,1,0.0,1.0,180.0,360.0,0.002777777777777778,735468,904.0,0.0,-0.007529678496009044,True
Carmel River,36.539082,2014-08-23,2014,Southern Sea Palm >30,0,0.0,0.0,180.0,360.0,0.0,735468,904.0,-0.0,,False
Carmel River,36.539082,2014-08-23,2014,Woody Kelp,4,0.0,4.0,180.0,360.0,0.011111111111111112,735468,904.0,12.0,-0.02398466813837295,True
Carmel River,36.539082,2015-08-22,2015,Bull Kelp,0,0.0,0.0,180.0,360.0,0.0,735832,1235.0,-0.0,,False
Carmel River,36.539082,2015-08-22,2015,Giant Kelp,53,1234.0,1234.0,1080.0,2160.0,0.5712962962962963,735832,1235.0,1521522.0,-0.0008093886901883642,True
Carmel River,36.539082,2015-08-22,2015,Laminaria Spp,1,0.0,1.0,180.0,360.0,0.002777777777777778,735832,1235.0,0.0,-0.0057642317806170665,True
Carmel River,36.539082,2015-08-22,2015,Southern Sea Palm >30,0,0.0,0.0,180.0,360.0,0.0,735832,1235.0,-0.0,,False
Carmel River,36.539082,2015-08-22,2015,Woody Kelp,0,0.0,0.0,180.0,360.0,0.0,735832,1235.0,-0.0,,False
Carmel River,36.539082,2017-11-05,2017,Bull Kelp,1,0.0,1.0,180.0,360.0,0.002777777777777778,736638,637.0,0.0,-0.010136216099799315,True
Carmel River,36.539082,2017-11-05,2017,Giant Kelp,53,617.0,617.0,1140.0,2280.0,0.2706140350877193,736638,637.0,380072.0,-0.03089904197551098,True
Carmel River,36.539082,2017-11-05,2017,Laminaria Spp,8,0.0,8.0,180.0,360.0,0.022222222222222223,736638,637.0,56.0,-0.054974293424079466,True
Carmel River,36.539082,2017-11-05,2017,Southern Sea Palm >30,0,0.0,0.0,180.0,360.0,0.0,736638,637.0,-0.0,,False
Carmel River,36.539082,2017-11-05,2017,Woody Kelp,11,0.0,11.0,180.0,360.0,0.030555555555555555,736638,637.0,110.0,-0.07009045244978292,True
Carmel River,36.539082,2018-08-11,2018,Bull Kelp,18,0.0,18.0,180.0,360.0,0.05,736917,421.0,306.0,-0.13477600799085962,True
Carmel River,36.539082,2018-08-11,2018,Giant Kelp,40,375.0,375.0,720.0,1440.0,0.2604166666666667,736917,421.0,140250.0,-0.10306425865080521,True
Carmel River,36.539082,2018-08-11,2018,Southern Sea Palm >30,0,0.0,0.0,180.0,360.0,0.0,736917,421.0,-0.0,,False
Carmel River,36.539082,2018-08-11,2018,Torn Kelp,8,0.0,8.0,180.0,360.0,0.022222222222222223,736917,421.0,56.0,-0.07531004830408637,True
Carmel River,36.539082,2018-08-11,2018,Woody Kelp,20,0.0,20.0,180.0,360.0,0.05555555555555555,736917,421.0,380.0,-0.1447458698398285,True
Carmel River,36.539082,2019-08-03,2019,Bull Kelp,64,0.0,64.0,180.0,360.0,0.17777777777777778,737274,328.0,4032.0,-0.31885473659014085,True
Carmel River,36.539082,2019-08-03,2019,Giant Kelp,46,189.0,189.0,810.0,1620.0,0.11666666666666667,737274,328.0,35532.0,-0.3176505674949109,True
Carmel River,36.539082,2019-08-03,2019,Southern Sea Palm >30,1,0.0,1.0,180.0,360.0,0.002777777777777778,737274,328.0,0.0,-0.017661626854829707,True
Carmel River,36.539082,2019-08-03,2019,Torn Kelp,20,0.0,20.0,180.0,360.0,0.05555555555555555,737274,328.0,380.0,-0.17056593505061907,True
Carmel River,36.539082,2019-08-03,2019,Woody Kelp,54,0.0,54.0,180.0,360.0,0.15,737274,328.0,2862.0,-0.2970048668849785,True
Carmel River,36.539082,2020-07-17,2020,Bull Kelp,0,0.0,0.0,180.0,360.0,0.0,737623,0.0,-0.0,,False
Carmel River,36.539082,2020-07-17,2020,Giant Kelp,0,0.0,0.0,180.0,360.0,0.0,737623,0.0,-0.0,,False
Carmel River,36.539082,2020-07-17,2020,Southern Sea Palm >30,0,0.0,0.0,180.0,360.0,0.0,737623,0.0,-0.0,,False
Carmel River,36.539082,2020-07-17,2020,Torn Kelp,0,0.0,0.0,180.0,360.0,0.0,737623,0.0,-0.0,,False
Carmel River,36.539082,2020-07-17,2020,Woody Kelp,0,0.0,0.0,180.0,360.0,0.0,737623,0.0,-0.0,,False
Carmel River,36.539082,2021-07-27,2021,Bull Kelp,154,0.0,154.0,167.8,335.6,0.45887961859356374,737998,269.0,23562.0,-0.3193117163084919,True
Carmel River,36.539082,2021-07-27,2021,Giant Kelp,5,106.0,106.0,240.0,480.0,0.22083333333333333,737998,269.0,11130.0,-0.3669697481855607,True
Carmel River,36.539082,2021-07-27,2021,Southern Sea Palm >30,0,0.0,0.0,180.0,360.0,0.0,737998,269.0,-0.0,,False
Carmel River,36.539082,2021-07-27,2021,Torn Kelp,1,0.0,1.0,180.0,360.0,0.002777777777777778,737998,269.0,0.0,-0.020798183567293082,True
Carmel River,36.539082,2021-07-27,2021,Woody Kelp,8,0.0,8.0,180.0,360.0,0.022222222222222223,737998,269.0,56.0,-0.10454334090474358,True
Carmel River,36.539082,2022-10-08,2022,Bull Kelp,205,0.0,205.0,180.0,360.0,0.5694444444444444,738436,431.0,41820.0,-0.3534457372340942,True
Carmel River,36.539082,2022-10-08,2022,Giant Kelp,58,183.0,183.0,990.0,1980.0,0.09242424242424242,738436,431.0,33306.0,-0.36371650700465386,True
Carmel River,36.539082,2022-10-08,2022,No Blade Kelp,4,0.0,4.0,180.0,360.0,0.011111111111111112,738436,431.0,12.0,-0.04343214597664833,True
Carmel River,36.539082,2022-10-08,2022,Southern Sea Palm >30,0,0.0,0.0,180.0,360.0,0.0,738436,431.0,-0.0,,False
Carmel River,36.539082,2022-10-08,2022,Torn Kelp,33,0.0,33.0,180.0,360.0,0.09166666666666666,738436,431.0,1056.0,-0.1967443560209509,True
Carmel River,36.539082,2022-10-08,2022,Woody Kelp,6,0.0,6.0,180.0,360.0,0.016666666666666666,738436,431.0,30.0,-0.059503693098037484,True
Carmel River,36.539082,2023-09-03,2023,Bull Kelp,5,0.0,5.0,180.0,360.0,0.013888888888888888,738766,629.0,20.0,-0.038431584612610016,True
Carmel River,36.539082,2023-09-03,2023,Giant Kelp,7,465.0,465.0,300.0,600.0,0.775,738766,629.0,215760.0,-0.22332852268296371,True
