Site,Latitude,Date,Year,Month,Day,Month_Day,Dateordinal,DayofYear,Total_Count_Site_Invert,Simpsons_Invert,Shannon_Invert,Richness_Invert,std_Simpsons_Invert,std_Shannon_Invert,std_Richness_Invert,Total_Count_Site_Kelp,Simpsons_Kelp,Shannon_Kelp,Richness_Kelp,std_Simpsons_Kelp,std_Shannon_Kelp,std_Richness_Kelp
Cueva Valdez,34.053219,2011-10-11,2011,Oct,11,Oct-11,734421,284,529,0.6453500028641805,1.3359597109887815,12,0.1837512260600931,0.0040434523280172,0.269942175857245,828.0,0.5001109884396777,0.866082002130673,3.0,0.9663484760748631,0.9379990680256219,0.17486920926930993
Cueva Valdez,34.053219,2012-08-14,2012,Aug,14,Aug-14,734729,227,634,0.7153756833664737,1.5776039940162851,12,0.6378495609548133,0.6609289587067239,0.269942175857245,1412.0,0.3679296422483803,0.6795703437250618,3.0,0.4399191070581064,0.5116964285341002,0.17486920926930993
Cueva Valdez,34.053219,2014-09-03,2014,Sep,3,Sep-03,735479,246,778,0.6167713802675242,1.2208749466187083,14,-0.0015737124715827,-0.3088028222561206,1.023975905428582,1269.0,0.37047974882728896,0.679698059736862,3.0,0.45007523752539275,0.5119883441891387,0.17486920926930993
Cueva Valdez,34.053219,2015-09-03,2015,Sep,3,Sep-03,735844,246,823,0.7342610412915775,1.6461609458051518,12,0.7603161978538235,0.8472940877608407,0.269942175857245,89.0,0.4775280898876404,0.6650455492294951,2.0,0.8764091512164729,0.4784976554146946,-0.4219424791401416
Cueva Valdez,34.053219,2017-08-29,2017,Aug,29,Aug-29,736570,241,1019,0.730339656545286,1.5357788400455723,12,0.7348870371373599,0.547231514259872,0.269942175857245,357.0,0.011173008529254402,0.03463183325052842,2.0,-0.9809104955508776,-0.9624151185688037,-0.4219424791401416
Cueva Valdez,34.053219,2019-08-05,2019,Aug,5,Aug-05,737276,217,1618,0.665107216051945,1.5059423439288713,16,0.3118716176988441,0.4661240218142308,1.778009634999919,41.0,0.5121951219512195,0.6928497090635346,2.0,1.0144751063664679,0.5420485713596819,-0.4219424791401416
Cueva Valdez,34.053219,2022-12-09,2022,Dec,9,Dec-09,738498,343,1886,0.6041990261904695,1.407529330480911,14,-0.0831021604801733,0.1985982133693442,1.023975905428582,35.0,0.11092436974789921,0.21903252178902116,2.0,-0.5836377512644295,-0.5409374430175127,-0.4219424791401416
Cypress Point,36.584581,2021-09-25,2021,Sep,25,Sep-25,738058,268,1529,0.6814911706998038,1.5295143076186046,15,0.4181173045842382,0.5302020174145182,1.4009927702142506,441.0,0.7231189445475159,1.4703803511542244,6.0,1.8545066088394022,2.319220936038128,1.9653042744976645
Cypress Point,36.584581,2022-07-31,2022,Jul,31,Jul-31,738367,212,858,0.767998629142153,1.698150829806068,12,0.9790956849851048,0.9886233211721892,0.269942175857245,490.0,0.7426401235340763,1.5432282825831645,7.0,1.9322522381015343,2.4857266961344644,2.562115962907116
Cypress Point,36.584581,2024-10-20,2024,Oct,20,Oct-20,739179,294,792,0.7418719431993768,1.6473483511643945,13,0.809670918273363,0.8505219289533178,0.6469590406429135,290.0,0.5837728194726166,1.2051828031439995,7.0,1.2995425778940213,1.713068936372904,2.562115962907116
Daddybob,35.538712,2015-06-24,2015,Jun,24,Jun-24,735773,175,319,0.6151101121823308,1.1543711910673802,5,-0.0123466041577315,-0.4895865453142318,-2.3691758776424345,1016.0,0.637537333695357,1.0602572481906554,4.0,1.513666734693032,1.3818180798070099,0.7716808976787615
Daddybob,35.538712,2016-06-29,2016,Jun,29,Jun-29,736144,181,222,0.4575435163670458,0.8853674691622866,6,-1.0341250186125135,-1.220845914944226,-1.9921590128567657,1000.0,0.5835375375375376,0.9692793378526223,3.0,1.298605537046779,1.1738733130075976,0.17486920926930993
Daddybob,35.538712,2017-06-29,2017,Jun,29,Jun-29,736509,180,391,0.6413273001508295,1.1924462186557174,6,0.1576650446648355,-0.3860834395738761,-1.9921590128567657,874.0,0.7417123415141769,1.3676865886961491,4.0,1.9285572257764676,2.0844976894087592,0.7716808976787615
Daddybob,35.538712,2018-06-21,2018,Jun,21,Jun-21,736866,172,503,0.6726810452028862,1.3960788731371343,9,0.3609859309272154,0.1674713049389123,-0.8611084184997604,787.0,0.6695151168317216,1.1780472928317582,5.0,1.641022406912229,1.6510463273363107,1.368492586088213
Daddybob,35.538712,2019-06-20,2019,Jun,20,Jun-20,737230,171,694,0.5392251040666026,1.1089949147526028,7,-0.5044411554944518,-0.6129373561472778,-1.6151421480710977,627.0,0.6043790859664409,1.0270260031063452,4.0,1.3816097090036998,1.305862680481662,0.7716808976787615
Daddybob,35.538712,2020-07-26,2020,Jul,26,Jul-26,737632,208,950,0.6491287227552549,1.2882302920596749,10,0.208255242276176,-0.1257041383436779,-0.4840915537140919,1345.0,0.5944868560807223,1.0344406994792974,4.0,1.3422126194221564,1.3228101713883358,0.7716808976787615
Daddybob,35.538712,2022-06-20,2022,Jun,20,Jun-20,738326,171,713,0.7249948784216083,1.5214622789402914,14,0.7002275403793912,0.5083133930719029,1.023975905428582,510.0,0.47316152394160027,0.8492138519145065,5.0,0.8590187355339362,0.8994441754148181,1.368492586088213
Daddybob,35.538712,2023-08-23,2023,Aug,23,Aug-23,738755,235,985,0.6474330403202508,1.3491325852095717,14,0.1972591824775089,0.0398525765687166,1.023975905428582,601.0,0.6076760953965613,1.060143780750124,4.0,1.3947404770277199,1.3815587315721145,0.7716808976787615
Divers Cove,33.543393,2008-08-23,2008,Aug,23,Aug-23,733277,236,778,0.777656466602482,1.7909941663898084,14,1.0417242503622828,1.241008527234596,1.023975905428582,11.0,0.18181818181818177,0.30463609734923813,2.0,-0.30129394231774403,-0.3452765898397978,-0.4219424791401416
Divers Cove,33.543393,2009-10-03,2009,Oct,3,Oct-03,733683,276,776,0.8007515796474892,1.7223679911856218,10,1.1914900548888043,1.0544552213378242,-0.4840915537140919,6.0,0.33333333333333337,0.45056120886630463,2.0,0.3021348160273646,-0.011741084662237597,-0.4219424791401416
Divers Cove,33.543393,2010-12-04,2010,Dec,4,Dec-04,734110,338,528,0.716627853487436,1.5705035580478146,12,0.6459695586878628,0.6416271427555164,0.269942175857245,485.0,0.298943511970691,0.5625855815954695,3.0,0.16517288847720688,0.244308784767202,0.17486920926930993
Divers Cove,33.543393,2011-07-23,2011,Jul,23,Jul-23,734341,204,741,0.7815041762410183,1.7140821007558826,14,1.0666756471567842,1.031930867512668,1.023975905428582,705.0,0.1242021276595745,0.2918774798863815,4.0,-0.5307573568607851,-0.3744384789526489,0.7716808976787615
Divers Cove,33.543393,2012-08-05,2012,Aug,5,Aug-05,734720,218,779,0.7537314664176272,1.657278615208777,12,0.8865768434628576,0.8775163458852764,0.269942175857245,481.0,0.34896049896049897,0.5325846857885909,2.0,0.36437203162300025,0.17573687253976938,-0.4219424791401416
Divers Cove,33.543393,2013-08-24,2013,Aug,24,Aug-24,735104,236,819,0.8124434652552012,1.9152584957962708,15,1.2673088937513224,1.5788085195385055,1.4009927702142506,513.0,0.023231907894736836,0.0717636569588036,3.0,-0.9328843635214745,-0.8775443142915342,0.17486920926930993
Divers Cove,33.543393,2014-10-18,2014,Oct,18,Oct-18,735524,291,366,0.7471816752750955,1.587389106088237,10,0.8441031505205313,0.6875287947046022,-0.4840915537140919,781.0,0.027866968712039086,0.08070061464135354,3.0,-0.9144246321621388,-0.8571174483161661,0.17486920926930993
Divers Cove,33.543393,2015-08-16,2015,Aug,16,Aug-16,735826,228,262,0.7112690474101372,1.5083469324408605,9,0.6112190942972255,0.4726606521145251,-0.8611084184997604,651.0,0.030339123242348998,0.08438229492412148,3.0,-0.9045789558469686,-0.8487023710189893,0.17486920926930993
Divers Cove,33.543393,2016-08-14,2016,Aug,14,Aug-14,736190,227,45,0.6595959595959595,1.2545278341721977,5,0.2761325522318711,-0.2173208562657927,-2.3691758776424345,90.0,0.12584269662921344,0.24493002679463532,2.0,-0.5242235779850155,-0.4817444958606712,-0.4219424791401416
Divers Cove,33.543393,2017-08-12,2017,Aug,12,Aug-12,736553,224,410,0.539495497644463,1.1851654000526874,9,-0.5026877234307874,-0.4058756074455178,-0.8611084184997604,874.0,0.011389223095090162,0.03524471728277098,2.0,-0.9800493929766881,-0.9610142727295639,-0.4219424791401416
Divers Cove,33.543393,2018-08-26,2018,Aug,26,Aug-26,736932,238,560,0.6856056733963711,1.4902686734696955,12,0.4447987850072649,0.4235167363142598,0.269942175857245,293.0,0.21693393800551686,0.43730121153780876,3.0,-0.16144088509822113,-0.042048958760354825,0.17486920926930993
Divers Cove,33.543393,2019-07-31,2019,Jul,31,Jul-31,737271,212,475,0.5080524095047746,1.0614194986360372,10,-0.7065879763917402,-0.7422663057725866,-0.4840915537140919,441.0,0.17899402185116475,0.36288625655565926,3.0,-0.31254152597669327,-0.2121364052916795,0.17486920926930993
Divers Cove,33.543393,2020-08-05,2020,Aug,5,Aug-05,737642,218,418,0.6190263100524365,1.2316408360036009,12,0.0130489210149941,-0.2795368424795281,0.269942175857245,461.0,0.09618032632273887,0.23922382041269236,4.0,-0.6423578180568332,-0.4947869558489658,0.7716808976787615
Divers Cove,33.543393,2021-08-15,2021,Aug,15,Aug-15,738017,227,373,0.5816541266683963,1.2882445279043866,11,-0.2292999733383709,-0.1256654396418292,-0.1070746889284234,401.0,0.1867206982543641,0.3792935394353571,4.0,-0.28176903423912086,-0.1746348997113248,0.7716808976787615
Divers Cove,33.543393,2021-10-29,2021,Oct,29,Oct-29,738092,302,492,0.7468084049475933,1.706214066927194,13,0.8416825894782317,1.010542414531247,0.6469590406429135,871.0,0.4807184237961387,0.7696229402165166,5.0,0.8891150701286084,0.7175262404908694,1.368492586088213
Divers Cove,33.543393,2022-10-13,2022,Oct,13,Oct-13,738441,286,413,0.6450903876442793,1.4025419016411025,11,0.1820676888459617,0.185040393263199,-0.1070746889284234,667.0,0.22836329582956272,0.5097503301419761,4.0,-0.1159219839752779,0.12354524995459842,0.7716808976787615
Divers Cove,33.543393,2023-10-07,2023,Oct,7,Oct-07,738800,280,497,0.5658710326474978,1.229580754505943,10,-0.331649235251536,-0.2851369653577357,-0.4840915537140919,1344.0,0.03385721377158457,0.10858050109742336,6.0,-0.8905677036482733,-0.7933934468969126,1.9653042744976645
Divers Cove,33.543393,2024-08-30,2024,Aug,30,Aug-30,739128,243,485,0.5871858226122518,1.1971418202332131,12,-0.193428363105802,-0.3733189223200794,0.269942175857245,1029.0,0.16528456852446372,0.3720085428248051,5.0,-0.3671412034069347,-0.19128594077928446,1.368492586088213
Dolan,36.103851,2015-06-22,2015,Jun,22,Jun-22,735771,173,439,0.7823093165246877,1.6915932971698446,11,1.071896772600313,0.9707973329370354,-0.1070746889284234,962.0,0.6569495133490971,1.1856212985931096,4.0,1.5909782599635403,1.6683579456833328,0.7716808976787615
Dolan,36.103851,2016-06-27,2016,Jun,27,Jun-27,736142,179,416,0.7489341983317888,1.5706347916625705,12,0.8554678069751437,0.6419838880440983,0.269942175857245,943.0,0.662440645453256,1.2146893188345547,5.0,1.6128474063451825,1.7347976195334913,1.368492586088213
Dolan,36.103851,2017-06-26,2017,Jun,26,Jun-26,736506,177,597,0.7716097264847729,1.6510772863338667,11,1.0025127125479103,0.8606586614940728,-0.1070746889284234,521.0,0.6919976376790196,1.2494583908557721,4.0,1.7305619645319588,1.814267971692828,0.7716808976787615
Dolan,36.103851,2018-06-18,2018,Jun,18,Jun-18,736863,169,316,0.7054249547920435,1.3915914651950942,9,0.5733216728396794,0.1552727409944083,-0.8611084184997604,995.0,0.6208123110522431,1.098059594487529,4.0,1.4470571610239666,1.4682214721905766,0.7716808976787615
Dolan,36.103851,2019-06-17,2019,Jun,17,Jun-17,737227,168,785,0.454452099311062,0.9764592488314344,12,-1.0541720546072786,-0.9732221389325448,0.269942175857245,1081.0,0.7108181724740467,1.3051679691157783,4.0,1.805517187354136,1.9416012465144603,0.7716808976787615
Dolan,36.103851,2020-08-14,2020,Aug,14,Aug-14,737651,227,688,0.6423953149859517,1.5020104365512958,12,0.1645908432403448,0.455435529885544,0.269942175857245,1079.0,0.688861912614064,1.2592890681893716,4.0,1.7180735324277376,1.8367375788537326,0.7716808976787615
Dolan,36.103851,2021-08-10,2021,Aug,10,Aug-10,738012,222,727,0.7033281419926412,1.6369445939307652,14,0.5597243869016534,0.8222403687482468,1.023975905428582,602.0,0.5844688531296123,1.0320995445564374,4.0,1.3023146222817092,1.317459082177047,0.7716808976787615
Dolan,36.103851,2022-08-06,2022,Aug,6,Aug-06,738373,218,737,0.7649253731343284,1.6604229863814255,13,0.9591664186666912,0.886064000413287,0.6469590406429135,789.0,0.6580037701131678,1.2442257828976466,5.0,1.595176974374333,1.8023079976995555,1.368492586088213
Dolan,36.103851,2023-08-18,2023,Aug,18,Aug-18,738750,230,622,0.7083378639369133,1.5914126941355085,13,0.5922111314339688,0.698466511247188,0.6469590406429135,499.0,0.7115113761659866,1.3433838438881371,5.0,1.808277961038646,2.028949825285362,1.368492586088213
Dolan,36.103851,2024-09-04,2024,Sep,4,Sep-04,739133,248,864,0.7172814471481911,1.623229792740077,13,0.650207943676309,0.7849580709336399,0.6469590406429135,825.0,0.6690144160047073,1.251369712885262,5.0,1.639028300875135,1.8186366081258272,1.368492586088213
East Point,33.940083,2007-08-11,2007,Aug,11,Aug-11,732899,223,580,0.5880412125543446,1.0961756840499697,10,-0.1878813816897871,-0.647785136305711,-0.4840915537140919,651.0,0.1549332388042065,0.2895898837466117,2.0,-0.40836671767301774,-0.3796671508802433,-0.4219424791401416
East Point,33.940083,2008-07-15,2008,Jul,15,Jul-15,733238,197,876,0.7521252446183953,1.6475882902748546,12,0.8761609126318968,0.851174179120796,0.269942175857245,782.0,0.4973360273241402,0.8505912881751213,3.0,0.9552968332281916,0.9025925293496398,0.17486920926930993
East Point,33.940083,2009-05-17,2009,May,17,May-17,733544,137,874,0.7610910587390335,1.6551088207978906,13,0.934301886542519,0.8716179795656783,0.6469590406429135,784.0,0.33386438866734436,0.5414128033868205,3.0,0.30424981282874225,0.19591496685322188,0.17486920926930993
East Point,33.940083,2012-10-11,2012,Oct,11,Oct-11,734787,285,689,0.6090010800958585,1.1880462943558976,9,-0.0519620891967471,-0.3980441880985419,-0.8611084184997604,511.0,0.03844825601473467,0.09635881217345449,2.0,-0.8722832819743329,-0.8213280987673154,-0.4219424791401416
East Point,33.940083,2014-09-23,2014,Sep,23,Sep-23,735499,266,725,0.5701124023623547,0.9951940447445012,8,-0.3041450551939593,-0.9222934939587436,-1.2381252832854288,535.0,0.30048654135601527,0.48660736152852796,3.0,0.17131820329730996,0.0706482423899197,0.17486920926930993
East Point,33.940083,2015-09-01,2015,Sep,1,Sep-01,735842,244,568,0.6476886007402439,1.2841915565027748,7,0.1989164253682803,-0.1366830318568419,-1.6151421480710977,447.0,0.03538287135963725,0.10157812757067167,3.0,-0.8844915742657518,-0.8093985070774831,0.17486920926930993
East Point,33.940083,2016-08-31,2016,Aug,31,Aug-31,736207,244,768,0.6704965232507605,1.3629462188288062,14,0.3468198739337562,0.0774035403292295,1.023975905428582,872.0,0.011415224512581812,0.03531237983684632,2.0,-0.9799458389564116,-0.9608596189902554,-0.4219424791401416
East Point,33.940083,2017-08-30,2017,Aug,30,Aug-30,736571,242,898,0.6999426447475252,1.4503741463619109,14,0.5377703173264571,0.3150675054340349,1.023975905428582,306.0,0.16680595735561987,0.30600210884485524,2.0,-0.3610820749028598,-0.34215434905798614,-0.4219424791401416
East Point,33.940083,2022-12-08,2022,Dec,8,Dec-08,738497,342,1227,0.6194527428667913,1.3194793336055182,13,0.0158142269649543,-0.0407567842307966,0.6469590406429135,2.0,1.0,0.6931471805599453,2.0,2.957221352745841,0.542728490701869,-0.4219424791401416
Elk Ridge,33.956017,2007-08-11,2007,Aug,11,Aug-11,732899,223,598,0.5358677445197,0.8841976907718713,9,-0.5262127594111242,-1.2240258390074463,-0.8611084184997604,858.0,0.41902282859108997,0.7505160428474478,4.0,0.6434043538229715,0.6738543282331713,0.7716808976787615
Elk Ridge,33.956017,2008-07-15,2008,Jul,15,Jul-15,733238,197,1322,0.4783361067178512,1.0783464578850706,13,-0.8992904752175436,-0.6962520816475846,0.6469590406429135,763.0,0.5244562319618304,0.971302487832596,4.0,1.0633065685380636,1.178497550355133,0.7716808976787615
Elk Ridge,33.956017,2012-10-11,2012,Oct,11,Oct-11,734787,285,503,0.5491750691072688,0.9522040487607252,10,-0.4399182186972976,-1.0391574434270086,-0.4840915537140919,881.0,0.23392322773707563,0.3959191797233572,2.0,-0.09377883344621438,-0.13663430286607253,-0.4219424791401416
Elk Ridge,33.956017,2014-09-24,2014,Sep,24,Sep-24,735500,267,679,0.5337451831384867,0.8630421721655123,7,-0.539977018208855,-1.2815349734191246,-1.6151421480710977,797.0,0.40810703454537434,0.6584887704518911,3.0,0.5999307871104146,0.46351107428969146,0.17486920926930993
Elk Ridge,33.956017,2015-09-01,2015,Sep,1,Sep-01,735842,244,816,0.6906441717791412,1.5164045195079294,15,0.477472137262809,0.4945643863739434,1.4009927702142506,1230.0,0.14601202643434086,0.2919930041425499,3.0,-0.4438966039546727,-0.37417442953208785,0.17486920926930993
Elk Ridge,33.956017,2017-08-30,2017,Aug,30,Aug-30,736571,242,843,0.6674837913458043,1.4230808473805636,12,0.3272830906892148,0.2408734367911318,0.269942175857245,1313.0,0.1064472535433656,0.21683071951557906,2.0,-0.6014684477014015,-0.5459700191515232,-0.4219424791401416
Elk Ridge,33.956017,2022-12-08,2022,Dec,8,Dec-08,738497,342,1043,0.7123773700182001,1.6184170072307111,13,0.6184062783022574,0.7718750010310425,0.6469590406429135,690.0,0.03443764329736443,0.10970504031917848,5.0,-0.8882560677191553,-0.7908231301534766,1.368492586088213
Esalen,36.125919,2015-06-22,2015,Jun,22,Jun-22,735771,173,468,0.6527114332253519,1.3046097531368488,12,0.2314881883498329,-0.0811782325407865,0.269942175857245,890.0,0.5982811137371873,1.0303795106143225,4.0,1.3573237430529383,1.3135276656864816,0.7716808976787615
Esalen,36.125919,2016-06-27,2016,Jun,27,Jun-27,736142,179,375,0.6000285204991087,1.1679782290235112,9,-0.1101468057664675,-0.4525971909370373,-0.8611084184997604,664.0,0.6409574951389267,1.0716403748729317,4.0,1.5272879715963703,1.4078360616951318,0.7716808976787615
Esalen,36.125919,2017-06-26,2017,Jun,26,Jun-26,736506,177,707,0.7106675054393339,1.4726442580958294,10,0.6073182509872898,0.3756065483617769,-0.4840915537140919,626.0,0.5383309904153355,0.861953625212706,4.0,1.1185645950932468,0.9285629931336288,0.7716808976787615
Esalen,36.125919,2018-06-18,2018,Jun,18,Jun-18,736863,169,529,0.6412613851177178,1.3576883756192248,12,0.1572376028097067,0.0631106261501154,0.269942175857245,681.0,0.6658201606633842,1.1833251031883836,5.0,1.6263067643477527,1.6631096187412484,1.368492586088213
Esalen,36.125919,2019-06-17,2019,Jun,17,Jun-17,737227,168,762,0.514180471199313,0.9897093010432476,8,-0.6668490892911589,-0.9372032141408893,-1.2381252832854288,523.0,0.46645128678490577,0.7591336772105439,3.0,0.8322943450345447,0.6935513289813572,0.17486920926930993
Esalen,36.125919,2020-08-15,2020,Aug,15,Aug-15,737652,228,831,0.5567714902933032,1.1829459641645328,12,-0.3906574019941419,-0.411908919092703,0.269942175857245,1146.0,0.6674973517150979,1.2233396935342558,4.0,1.6329863954191175,1.7545694536300687,0.7716808976787615
Esalen,36.125919,2021-08-11,2021,Aug,11,Aug-11,738013,223,2502,0.4073724626855892,0.9097631954594392,13,-1.3594712597806655,-1.154528604137591,0.6469590406429135,439.0,0.45151392226001397,0.814170165984144,4.0,0.7728043518684,0.8193461486355123,0.7716808976787615
Esalen,36.125919,2022-08-06,2022,Aug,6,Aug-06,738373,218,1104,0.5716392710263183,1.2143859073687788,9,-0.2942437088173815,-0.3264426181585804,-0.8611084184997604,634.0,0.6520350242448707,1.2915129353228347,5.0,1.5714056691803184,1.9103904525188469,1.368492586088213
